val_ap,val_auroc,val_loss,epoch,step,train_loss,train_auroc,train_ap
0.16628892719745636,0.5485118627548218,0.710745990287619,0,16,,,
,,,1,16,0.6811186866217674,0.6026067733764648,0.21068242192268372
0.19430500268936157,0.602035641670227,0.6823687213767817,1,33,,,
,,,2,33,0.672684423193168,0.6207891702651978,0.21702906489372253
0.267545223236084,0.6762745976448059,0.6461070736883471,2,50,,,
,,,3,50,0.6602483752082461,0.6472487449645996,0.23997743427753448
0.3431374728679657,0.7348860502243042,0.6141496158695553,3,67,,,
,,,4,67,0.6245972481807802,0.708877444267273,0.2995489239692688
0.3981395363807678,0.7726936340332031,0.5957759936480742,4,84,,,
,,,5,84,0.5982487106695066,0.7536634206771851,0.3335728645324707
0.4290701150894165,0.7907272577285767,0.5585799866273751,5,101,,,
,,,6,101,0.5671391759452113,0.7941818237304688,0.39577770233154297
0.447675496339798,0.806086540222168,0.5610079975196809,6,118,,,
,,,7,118,0.5438729756946911,0.8146607875823975,0.4194353222846985
0.48736461997032166,0.8249448537826538,0.5259493766259532,7,135,,,
,,,8,135,0.523394707211151,0.8339129686355591,0.4498479962348938
0.49360716342926025,0.8272800445556641,0.5242641833584231,8,152,,,
,,,9,152,0.5164136203101045,0.8397473692893982,0.47251105308532715
0.5105260610580444,0.8341336250305176,0.5360893366414332,9,169,,,
,,,10,169,0.5092927528722417,0.8457915782928467,0.48227590322494507
0.5209077000617981,0.8452426791191101,0.5481537071161116,10,186,,,
,,,11,186,0.5013359317729458,0.8544612526893616,0.4986201822757721
0.49690887331962585,0.846305251121521,0.5240003328721209,11,203,,,
,,,12,203,0.4950171188309181,0.8579869270324707,0.5039272904396057
0.4866739809513092,0.8445090055465698,0.5449029102981178,12,220,,,
,,,13,220,0.48967772549355476,0.8603171110153198,0.5253463983535767
0.5308648347854614,0.8481395244598389,0.5310438316956204,13,237,,,
,,,14,237,0.48692313865210873,0.8624327182769775,0.5222052931785583
0.5330392718315125,0.8498876690864563,0.5337360733949674,14,254,,,
,,,15,254,0.4869674223304351,0.8615870475769043,0.527938723564148
0.5353000164031982,0.8539887070655823,0.517687873689266,15,271,,,
,,,16,271,0.48365105775126904,0.8642783164978027,0.5397209525108337
0.5390209555625916,0.850520133972168,0.5235112425306787,16,288,,,
,,,17,288,0.4818592792718381,0.8663148880004883,0.5302095413208008
0.47508704662323,0.839274525642395,0.5660140407800669,17,305,,,
,,,18,305,0.4811880360098107,0.8650625944137573,0.5431338548660278
0.5444238185882568,0.8552157878875732,0.5095602826722178,18,322,,,
,,,19,322,0.47423650881976126,0.8710933923721313,0.5446351766586304
0.5350866317749023,0.8551727533340454,0.5328578561876377,19,339,,,
,,,20,339,0.4727778991805239,0.8712964057922363,0.5453817844390869
0.5451804399490356,0.8553194999694824,0.5311827802664422,20,356,,,
,,,21,356,0.4802122796414542,0.8653380870819092,0.5499999523162842
0.5318342447280884,0.8561670184135437,0.502386934187813,21,373,,,
,,,22,373,0.4725546865636866,0.8711206912994385,0.5421507954597473
0.5456787943840027,0.8579202890396118,0.5223293421369758,22,390,,,
,,,23,390,0.4717494698797464,0.8705704212188721,0.5480475425720215
0.5383119583129883,0.8440738916397095,0.5265330942040988,23,407,,,
,,,24,407,0.46818652083963647,0.870999276638031,0.5549551248550415
0.5521420240402222,0.8595141768455505,0.5098844895335246,24,424,,,
,,,25,424,0.4686347841727719,0.8716064095497131,0.548797607421875
0.5544697046279907,0.849950909614563,0.4946790110919521,25,441,,,
,,,26,441,0.47436221353316765,0.8661366701126099,0.5353814363479614
0.5549044609069824,0.8516206741333008,0.5071682017683756,26,458,,,
,,,27,458,0.4598475137153459,0.8768150806427002,0.5658268332481384
0.5585770606994629,0.8466518521308899,0.5512716578555423,27,475,,,
,,,28,475,0.4565904122042822,0.8774773478507996,0.5621283054351807
0.5552037954330444,0.8537382483482361,0.5206123894301995,28,492,,,
,,,29,492,0.45865787621998594,0.8759545087814331,0.5641971826553345
0.5654083490371704,0.8565363883972168,0.49290221774985654,29,509,,,
,,,30,509,0.4567179979807333,0.8779483437538147,0.5598024129867554
0.5596996545791626,0.8587020635604858,0.5069551513318409,30,526,,,
,,,31,526,0.45505260152576643,0.8793110847473145,0.5708121061325073
0.5609255433082581,0.8557217121124268,0.5078001465097941,31,543,,,
,,,32,543,0.4559613574637954,0.8766635060310364,0.5617656707763672
0.5664761066436768,0.8594433069229126,0.4936004091864967,32,560,,,
,,,33,560,0.44798878507463663,0.8811291456222534,0.5716422200202942
0.5640747547149658,0.8620744943618774,0.48665187687204814,33,577,,,
,,,34,577,0.45185542071117385,0.8778038024902344,0.5680362582206726
0.5489462614059448,0.8546110391616821,0.5130801779228026,34,594,,,
,,,35,594,0.4497350788125591,0.8784768581390381,0.5759273767471313
0.5375267267227173,0.8540620803833008,0.537657011735705,35,611,,,
,,,36,611,0.4477295512845928,0.8794689774513245,0.5748646855354309
0.575839638710022,0.8592333197593689,0.4969232191132724,36,628,,,
,,,37,628,0.45007723127501686,0.879757821559906,0.5828964710235596
0.5394816994667053,0.8295595049858093,0.5484313237904186,37,645,,,
,,,38,645,0.440975147928943,0.8819488883018494,0.586487889289856
0.5530120134353638,0.8512108325958252,0.5151909080402735,38,662,,,
,,,39,662,0.441002216204667,0.8815453052520752,0.5769091844558716
0.5653466582298279,0.8540418148040771,0.508167126378602,39,679,,,
,,,40,679,0.4428574931488617,0.8815219402313232,0.5733687877655029
0.563119649887085,0.8501912355422974,0.5264616890594274,40,696,,,
,,,41,696,0.43757349556573905,0.8848657608032227,0.5872046947479248
0.5487060546875,0.8511046171188354,0.5200736587301713,41,713,,,
,,,42,713,0.4321036755426645,0.888272225856781,0.5924030542373657
0.5695360898971558,0.8597924113273621,0.4957424757641562,42,730,,,
,,,43,730,0.43003950050461487,0.8869266510009766,0.5832045078277588
0.5569294691085815,0.8540798425674438,0.5174187011006459,43,747,,,
,,,44,747,0.431201296772232,0.8867922425270081,0.5864342451095581
0.5536837577819824,0.843375563621521,0.5373253300471499,44,764,,,
,,,45,764,0.42698294762081157,0.888385534286499,0.595325231552124
0.5590235590934753,0.8561062812805176,0.5309778199349751,45,781,,,
,,,46,781,0.42477995778305344,0.8895835876464844,0.597985029220581
0.5574890375137329,0.8550235033035278,0.5140171086364825,46,798,,,
,,,47,798,0.42438134617118667,0.8888225555419922,0.599365234375
0.556601881980896,0.8513271808624268,0.5128795845039542,47,815,,,
,,,48,815,0.42301546199384965,0.8917083740234375,0.5956547260284424
0.5403115749359131,0.8529387712478638,0.5409764154844967,48,832,,,
,,,49,832,0.42310638683697055,0.8920564651489258,0.5997632741928101
0.5589566230773926,0.8487871289253235,0.552409906917764,49,849,,,
,,,50,849,0.4170876762525052,0.8926217555999756,0.6032410264015198
