val_ap,val_auroc,val_loss,epoch,step,train_loss,train_auroc,train_ap
0.12959814071655273,0.45652905106544495,0.6942772576214203,0,16,,,
,,,1,16,0.7187501628905931,0.5111294984817505,0.15038076043128967
0.13451571762561798,0.4604150354862213,0.6944024318173048,1,33,,,
,,,2,33,0.7141400267211088,0.5087636113166809,0.1469414085149765
0.1308712512254715,0.4605162739753723,0.6935828277336218,2,50,,,
,,,3,50,0.7195307696409342,0.49190807342529297,0.1398417353630066
0.14751847088336945,0.5334599018096924,0.6920043096926519,3,67,,,
,,,4,67,0.7156028489445845,0.4892268776893616,0.14040154218673706
0.14477407932281494,0.5230289101600647,0.692046509851158,4,84,,,
,,,5,84,0.7054074465570491,0.5026953220367432,0.14246796071529388
0.1573411226272583,0.5417834520339966,0.6914537072900764,5,101,,,
,,,6,101,0.7118877432425413,0.4928355813026428,0.1418321132659912
0.15777578949928284,0.544629693031311,0.6920406356565652,6,118,,,
,,,7,118,0.7058568397328083,0.49610620737075806,0.1400371789932251
0.1577748954296112,0.5446220636367798,0.6919231641571528,7,135,,,
,,,8,135,0.6966269296536992,0.5067929029464722,0.14440833032131195
0.15776702761650085,0.5445613861083984,0.6937934229178846,8,152,,,
,,,9,152,0.7003500769230545,0.4994378983974457,0.14404797554016113
0.15777704119682312,0.5446397662162781,0.6939687515372897,9,169,,,
,,,10,169,0.6981558357519165,0.5056533813476562,0.14462944865226746
0.15777578949928284,0.544629693031311,0.6910193874399666,10,186,,,
,,,11,186,0.698890757261959,0.504374086856842,0.14385101199150085
0.15846318006515503,0.5445183515548706,0.6957152914237809,11,203,,,
,,,12,203,0.7006734373028048,0.48533403873443604,0.1393849104642868
0.1554987132549286,0.5427321791648865,0.6908725335927683,12,220,,,
,,,13,220,0.6999669003714556,0.4935159385204315,0.1388368308544159
0.15778493881225586,0.5447030067443848,0.6947073652255298,13,237,,,
,,,14,237,0.695270817267889,0.5076247453689575,0.1470133364200592
0.15777546167373657,0.5446271300315857,0.6914237634863218,14,254,,,
,,,15,254,0.6974290400106851,0.4978526532649994,0.14380337297916412
0.1309206634759903,0.4605339467525482,0.7094750405419911,15,271,,,
,,,16,271,0.6991343826245654,0.5009843111038208,0.14672377705574036
0.15794330835342407,0.5457302331924438,0.7008548639376938,16,288,,,
,,,17,288,0.7022173584741597,0.5000578165054321,0.13966810703277588
0.15647801756858826,0.5412952303886414,0.6930966498818909,17,305,,,
,,,18,305,0.70723064092042,0.5037096738815308,0.14870470762252808
0.14919447898864746,0.5104854106903076,0.7102560894485236,18,322,,,
,,,19,322,0.7043486315698677,0.5081364512443542,0.14593689143657684
0.15777578949928284,0.544629693031311,0.6927216724604339,19,339,,,
,,,20,339,0.7005067580935934,0.5012032985687256,0.14620272815227509
0.1611403226852417,0.5439389944076538,0.6986874884876433,20,356,,,
,,,21,356,0.705399720848987,0.4978676438331604,0.14246591925621033
0.15777578949928284,0.544629693031311,0.6918239352475576,21,373,,,
,,,22,373,0.7003771715457042,0.49312442541122437,0.1412034034729004
0.15536032617092133,0.5444045066833496,0.6948048149973253,22,390,,,
,,,23,390,0.7015489871804663,0.4982958436012268,0.1419595330953598
0.15778589248657227,0.544710636138916,0.6966992705348146,23,407,,,
,,,24,407,0.6945281735437016,0.49101710319519043,0.13587471842765808
0.15777578949928284,0.544629693031311,0.6925722238690182,24,424,,,
,,,25,424,0.6953693576168112,0.5167210102081299,0.15187640488147736
0.15777578949928284,0.544629693031311,0.7211883425191092,25,441,,,
,,,26,441,0.6987956270452597,0.502627968788147,0.14372295141220093
0.1552347093820572,0.5426158308982849,0.7048840477213723,26,458,,,
,,,27,458,0.6962178355995685,0.49697017669677734,0.14375418424606323
0.15718302130699158,0.5434633493423462,0.7035396651826653,27,475,,,
,,,28,475,0.6951584399544797,0.5215777158737183,0.1506100594997406
0.15776728093624115,0.5445613861083984,0.6973139740524932,28,492,,,
,,,29,492,0.6929932441138743,0.5089401602745056,0.1480604112148285
0.1577630192041397,0.5445284843444824,0.6914260346722527,29,509,,,
,,,30,509,0.6978373207453347,0.5017945766448975,0.14334768056869507
0.14557844400405884,0.4908074140548706,0.7506875128681559,30,526,,,
,,,31,526,0.6985420352124846,0.49401384592056274,0.13937027752399445
0.15776865184307098,0.5445714592933655,0.7059460783261765,31,543,,,
,,,32,543,0.6946202559467985,0.517082929611206,0.14907896518707275
0.15777647495269775,0.5446347594261169,0.6943421154678682,32,560,,,
,,,33,560,0.692762515544691,0.5056899785995483,0.14834411442279816
0.15777546167373657,0.5446271300315857,0.6952224309160346,33,577,,,
,,,34,577,0.6936240863442774,0.5226778984069824,0.1498998999595642
0.15376323461532593,0.5387905240058899,0.6955301681362066,34,594,,,
,,,35,594,0.6976702377220844,0.5011893510818481,0.1441289484500885
0.15652742981910706,0.5436910390853882,0.7104081751491085,35,611,,,
,,,36,611,0.695571054705186,0.5045624375343323,0.1417846828699112
0.15559759736061096,0.5436176657676697,0.6951332181422402,36,628,,,
,,,37,628,0.6960627437885124,0.5126932859420776,0.1439063847064972
0.15567442774772644,0.5443387031555176,0.6945271859474127,37,645,,,
,,,38,645,0.6941776633736026,0.5188937187194824,0.15012159943580627
0.16118869185447693,0.5516401529312134,0.7106541630983005,38,662,,,
,,,39,662,0.701974716076468,0.4978727698326111,0.14062878489494324
0.15780788660049438,0.5448826551437378,0.6926441533591849,39,679,,,
,,,40,679,0.6975722066198285,0.5129323601722717,0.14704598486423492
0.15778371691703796,0.544692873954773,0.6919121687741612,40,696,,,
,,,41,696,0.6953364162416662,0.5097602605819702,0.14821597933769226
0.1591341197490692,0.5462108850479126,0.6907144800276724,41,713,,,
,,,42,713,0.6922962035042244,0.5190867185592651,0.15048837661743164
0.15780416131019592,0.5448548793792725,0.6967152635238202,42,730,,,
,,,43,730,0.6945887860865834,0.5093730092048645,0.14768454432487488
0.15600623190402985,0.5409485697746277,0.6917888411577846,43,747,,,
,,,44,747,0.6988132649525042,0.5032684803009033,0.14721021056175232
0.13066990673542023,0.4570780396461487,0.7607405298407289,44,764,,,
,,,45,764,0.6941233756342183,0.503095269203186,0.14628560841083527
0.15606263279914856,0.5417986512184143,0.774555095959738,45,781,,,
,,,46,781,0.6949420461905261,0.5042513608932495,0.14459896087646484
0.15600824356079102,0.5441590547561646,0.6956953158030009,46,798,,,
,,,47,798,0.6936812366727062,0.5030102729797363,0.14631369709968567
0.15778875350952148,0.5447334051132202,0.7172968042850214,47,815,,,
,,,48,815,0.693354650070002,0.5167426466941833,0.14437609910964966
0.15777766704559326,0.544644832611084,0.6955012785080458,48,832,,,
,,,49,832,0.6991813858177242,0.50761878490448,0.14430241286754608
0.15777546167373657,0.5446271300315857,0.6931833239792627,49,849,,,
,,,50,849,0.6965095838503012,0.5038474798202515,0.14724016189575195
