val_ap,val_auroc,val_loss,epoch,step,train_loss,train_auroc,train_ap
0.12990285456180573,0.45687565207481384,0.6942863389456561,0,16,,,
,,,1,16,0.7207010369228272,0.49695950746536255,0.13937994837760925
0.1348360776901245,0.4646223783493042,0.6942486650458854,1,33,,,
,,,2,33,0.7191809903646956,0.495319664478302,0.1426413357257843
0.13104858994483948,0.4626566171646118,0.6931979415270526,2,50,,,
,,,3,50,0.7196668997424442,0.4934949278831482,0.1403224766254425
0.14993764460086823,0.5152796506881714,0.6920570663980281,3,67,,,
,,,4,67,0.7191344837811201,0.48749271035194397,0.13994672894477844
0.15776559710502625,0.544548749923706,0.692061423246177,4,84,,,
,,,5,84,0.7136556487950364,0.5023609399795532,0.1415667086839676
0.14188894629478455,0.4864710569381714,0.693182083863598,5,101,,,
,,,6,101,0.7089168497145067,0.49660611152648926,0.14305126667022705
0.13583886623382568,0.49643656611442566,0.6927854534462574,6,118,,,
,,,7,118,0.7043348582985393,0.5040358901023865,0.14732769131660461
0.15777045488357544,0.5445866584777832,0.6954847202784352,7,135,,,
,,,8,135,0.700535363235863,0.48817673325538635,0.13761891424655914
0.15777578949928284,0.544629693031311,0.6944888810342716,8,152,,,
,,,9,152,0.6956841289391046,0.5099558234214783,0.14995220303535461
0.1577676385641098,0.544563889503479,0.6948754151092105,9,169,,,
,,,10,169,0.6984407692629436,0.5049393177032471,0.1441061794757843
0.15777578949928284,0.544629693031311,0.6928809154615697,10,186,,,
,,,11,186,0.6969062240408739,0.5024979114532471,0.1401180922985077
0.15777578949928284,0.544629693031311,0.6924391290870985,11,203,,,
,,,12,203,0.6987869323121113,0.518172025680542,0.14847153425216675
0.15777578949928284,0.5446296334266663,0.6978380172247963,12,220,,,
,,,13,220,0.7018322801930359,0.49896368384361267,0.14070510864257812
0.15793892741203308,0.5457631349563599,0.6911810983049573,13,237,,,
,,,14,237,0.7034293367842445,0.4953879714012146,0.14114904403686523
0.1577874720096588,0.5447232723236084,0.7175530645959389,14,254,,,
,,,15,254,0.6996648751123021,0.5014275908470154,0.14324121177196503
0.15777641534805298,0.5446346998214722,0.6896871623584786,15,271,,,
,,,16,271,0.7027961641283077,0.49981942772865295,0.14377237856388092
0.1560773253440857,0.5436303019523621,0.6923189905707592,16,288,,,
,,,17,288,0.6962000389665456,0.5031998157501221,0.14449375867843628
0.15777578949928284,0.544629693031311,0.6906650509664916,17,305,,,
,,,18,305,0.7023233583893291,0.5075501203536987,0.14465755224227905
0.15777578949928284,0.544629693031311,0.7083739106102495,18,322,,,
,,,19,322,0.7002906071511739,0.5165636539459229,0.1499605029821396
0.15777578949928284,0.544629693031311,0.6906903471774033,19,339,,,
,,,20,339,0.7006517043990075,0.5142712593078613,0.15188658237457275
0.15765812993049622,0.5439237952232361,0.7378474436322489,20,356,,,
,,,21,356,0.7017503744642645,0.5013037919998169,0.1434301733970642
0.15777578949928284,0.544629693031311,0.7044399151568477,21,373,,,
,,,22,373,0.6967619307976212,0.5109715461730957,0.14871114492416382
0.15777483582496643,0.5446220636367798,0.6908357319372322,22,390,,,
,,,23,390,0.699048795360296,0.5141497850418091,0.15412478148937225
0.15448525547981262,0.5391952991485596,0.6956774978294786,23,407,,,
,,,24,407,0.696597021245339,0.5087560415267944,0.14465057849884033
0.15445995330810547,0.5390763878822327,0.7542467848222152,24,424,,,
,,,25,424,0.6988505333838791,0.4833153486251831,0.13743677735328674
0.15777578949928284,0.544629693031311,0.7255449889524153,25,441,,,
,,,26,441,0.6897445054017878,0.519410252571106,0.1512112319469452
0.15777578949928284,0.544629693031311,0.692541111968186,26,458,,,
,,,27,458,0.6961080107553002,0.4979346692562103,0.138798788189888
0.15691931545734406,0.5433343052864075,0.7032754305459504,27,475,,,
,,,28,475,0.6995210444459286,0.5044069290161133,0.14281420409679413
0.15777578949928284,0.544629693031311,0.6911700094888102,28,492,,,
,,,29,492,0.6918342682866377,0.513150691986084,0.15207719802856445
0.15777578949928284,0.544629693031311,0.6953591935135239,29,509,,,
,,,30,509,0.6962752511377779,0.5089945793151855,0.14723192155361176
0.15776361525058746,0.5445360541343689,0.695137269995151,30,526,,,
,,,31,526,0.6966677539089507,0.5165859460830688,0.14841708540916443
0.15777578949928284,0.544629693031311,0.693260638793054,31,543,,,
,,,32,543,0.6962024834086615,0.4962335228919983,0.1417556256055832
0.1527261584997177,0.5364174842834473,0.7288848949551293,32,560,,,
,,,33,560,0.6972017602345268,0.4950259327888489,0.14308901131153107
0.15691931545734406,0.5433343052864075,0.6924419865274603,33,577,,,
,,,34,577,0.6984112473136828,0.49003487825393677,0.13803106546401978
0.15490593016147614,0.5400530099868774,0.7848763005138215,34,594,,,
,,,35,594,0.692529416745881,0.5090022683143616,0.14641925692558289
0.15777578949928284,0.544629693031311,0.6921919728436398,35,611,,,
,,,36,611,0.6949044787353259,0.5057833194732666,0.14379143714904785
0.15566301345825195,0.5411838889122009,0.6998495923304668,36,628,,,
,,,37,628,0.6941626193648285,0.5161640048027039,0.14651980996131897
0.15691588819026947,0.5433064699172974,0.6972859173218522,37,645,,,
,,,38,645,0.6933897814961033,0.49684447050094604,0.13899925351142883
0.1560903936624527,0.5420010089874268,0.6937210151352282,38,662,,,
,,,39,662,0.690280490049511,0.5206327438354492,0.15131188929080963
0.157772958278656,0.5446069240570068,0.6942757019959196,39,679,,,
,,,40,679,0.6943415013096219,0.4910828471183777,0.14472810924053192
0.15690869092941284,0.5432482957839966,0.7070545436462993,40,696,,,
,,,41,696,0.6964430398492828,0.5113450288772583,0.14571553468704224
0.1560768038034439,0.5418922305107117,0.7041238387232457,41,713,,,
,,,42,713,0.6933640456222137,0.5048205256462097,0.14371749758720398
0.12710316479206085,0.45666566491127014,0.708621986749693,42,730,,,
,,,43,730,0.6917360087773109,0.49993860721588135,0.1426275223493576
0.1577719897031784,0.5445992946624756,0.6919072761058496,43,747,,,
,,,44,747,0.6956007508383417,0.500430703163147,0.14222359657287598
0.15691931545734406,0.5433343052864075,0.6995977641043148,44,764,,,
,,,45,764,0.6914938067320388,0.5021087527275085,0.14394405484199524
0.15777578949928284,0.544629693031311,0.6942290395280295,45,781,,,
,,,46,781,0.6925819395491691,0.506308913230896,0.14442332088947296
0.15777578949928284,0.544629693031311,0.6960740997514049,46,798,,,
,,,47,798,0.6909994694085938,0.5014320015907288,0.14332403242588043
0.15777358412742615,0.544611930847168,0.7263567101648485,47,815,,,
,,,48,815,0.6912507403132294,0.5132275819778442,0.1518932580947876
0.1569114327430725,0.5432710647583008,0.7012537941047527,48,832,,,
,,,49,832,0.6944183410715147,0.4991028308868408,0.14414860308170319
0.12944994866847992,0.4708232879638672,0.7837477935885306,49,849,,,
,,,50,849,0.6948540187086643,0.5145363807678223,0.14812767505645752
