val_ap,val_auroc,val_loss,epoch,step,train_loss,train_auroc,train_ap
0.17611874639987946,0.5200752019882202,0.6956725849063188,0,16,,,
,,,1,16,0.7412491505645815,0.5025535821914673,0.14862659573554993
0.21286669373512268,0.573421835899353,0.6864332109261484,1,33,,,
,,,2,33,0.7250544383999311,0.5265905857086182,0.16037513315677643
0.2686442732810974,0.6432788968086243,0.6627489368478126,2,50,,,
,,,3,50,0.7122872183941117,0.5525243878364563,0.1751500368118286
0.3314609229564667,0.7121063470840454,0.6343716064483311,3,67,,,
,,,4,67,0.6942263375103618,0.5893399715423584,0.19378811120986938
0.34076690673828125,0.717237114906311,0.6276734422968688,4,84,,,
,,,5,84,0.67134000597698,0.636877179145813,0.23200994729995728
0.3704286813735962,0.7590951919555664,0.6114727588456951,5,101,,,
,,,6,101,0.6388961850460283,0.6841561198234558,0.27231210470199585
0.3867628574371338,0.775722086429596,0.5858227792196428,6,118,,,
,,,7,118,0.6209723841107608,0.7150490283966064,0.31186002492904663
0.4412112832069397,0.8067139983177185,0.560495209710253,7,135,,,
,,,8,135,0.5794888930925826,0.7752020359039307,0.36208972334861755
0.4665769636631012,0.8211044073104858,0.5498608197760928,8,152,,,
,,,9,152,0.5657557218852671,0.7863913774490356,0.3866732120513916
0.48205509781837463,0.8242642879486084,0.5208565909635887,9,169,,,
,,,10,169,0.5471744930060678,0.806909441947937,0.411662220954895
0.4904988408088684,0.8269713521003723,0.5274841761956275,10,186,,,
,,,11,186,0.5291868445892854,0.8254387378692627,0.45196396112442017
0.5003930330276489,0.8379260301589966,0.5117853546541961,11,203,,,
,,,12,203,0.5161670476492463,0.8374112248420715,0.47123247385025024
0.5044491291046143,0.8369418978691101,0.5201324140075927,12,220,,,
,,,13,220,0.5125812125923273,0.8401734828948975,0.4918271601200104
0.5080562233924866,0.8418171405792236,0.5026428510226286,13,237,,,
,,,14,237,0.5064936364188722,0.8437645435333252,0.5028858184814453
0.5106186866760254,0.8418045043945312,0.5247101878394297,14,254,,,
,,,15,254,0.5003058332355982,0.8490180969238281,0.5100294947624207
0.5195299386978149,0.8417057991027832,0.5235318472187378,15,271,,,
,,,16,271,0.4984726648655086,0.8501943349838257,0.5101903080940247
0.5230822563171387,0.8381764888763428,0.5174479251942543,16,288,,,
,,,17,288,0.5004798355757991,0.8489221930503845,0.5028797388076782
0.5203455090522766,0.8470945954322815,0.4948166437969534,17,305,,,
,,,18,305,0.4921377148257875,0.8555764555931091,0.5232789516448975
0.5197887420654297,0.8441320061683655,0.5147810168939564,18,322,,,
,,,19,322,0.49265838085133673,0.8531280755996704,0.5248712301254272
0.5361987352371216,0.8484101891517639,0.5121864530989547,19,339,,,
,,,20,339,0.4821373538379876,0.8618578910827637,0.5245369672775269
