val_ap,val_auroc,val_loss,epoch,step,train_loss,train_auroc,train_ap
0.16434155404567719,0.5604646801948547,0.783410755824541,0,16,,,
,,,1,16,0.7149949546333317,0.502687394618988,0.1481708586215973
0.21481554210186005,0.6243408918380737,0.7152504500688973,1,33,,,
,,,2,33,0.7170355172364149,0.4918985366821289,0.1403210163116455
0.305309534072876,0.7069262266159058,0.6968328593918702,2,50,,,
,,,3,50,0.7142358496192959,0.5037111043930054,0.14823761582374573
0.33919811248779297,0.7538556456565857,0.6930371937174287,3,67,,,
,,,4,67,0.7144385516115145,0.49455562233924866,0.1411169469356537
0.3475280702114105,0.7604271769523621,1.0146450718169027,4,84,,,
,,,5,84,0.7124569494287796,0.4885799288749695,0.13845908641815186
0.3466016948223114,0.7530713081359863,1.5916238544565622,5,101,,,
,,,6,101,0.7140087580998711,0.5049092173576355,0.14249107241630554
0.34941941499710083,0.7495698928833008,0.8722688715169691,6,118,,,
,,,7,118,0.7069813339470883,0.5134756565093994,0.14648646116256714
0.353948175907135,0.7532662153244019,1.145624615185321,7,135,,,
,,,8,135,0.6962494820405495,0.5278064012527466,0.153167724609375
0.3526294231414795,0.7522895932197571,0.6735904573388587,8,152,,,
,,,9,152,0.6988852524667031,0.539671003818512,0.16037777066230774
0.36226868629455566,0.7598415613174438,0.6904634230369242,9,169,,,
,,,10,169,0.6800922628084924,0.5867520570755005,0.1943541318178177
0.3763062059879303,0.7707152962684631,2.7194337242336686,10,186,,,
,,,11,186,0.660874625496064,0.6465773582458496,0.23553358018398285
0.3901239037513733,0.7809818387031555,1.0389228654403158,11,203,,,
,,,12,203,0.6352007394923697,0.6991581320762634,0.2861723303794861
0.4046049118041992,0.7889587879180908,4.19941185325045,12,220,,,
,,,13,220,0.6140863677416072,0.7306331396102905,0.311449259519577
0.4280332326889038,0.8024181127548218,3.3718878245700137,13,237,,,
,,,14,237,0.585877238953051,0.7644493579864502,0.3620695471763611
0.4499214291572571,0.8100433945655823,1.5807211901473892,14,254,,,
